Base,SingleMineral,hotkey00,hotkey01,hotkey02,hotkey10,hotkey11,hotkey12,hotkey20,hotkey21,hotkey22,hotkey30,hotkey31,hotkey32,hotkey40,hotkey41,hotkey42,hotkey50,hotkey51,hotkey52,hotkey60,hotkey61,hotkey62,hotkey70,hotkey71,hotkey72,hotkey80,hotkey81,hotkey82,hotkey90,hotkey91,hotkey92,race,battleneturl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44,1,0,55,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://us.battle.net/sc2/en/profile/2553612/1/puCK/
1,0,1,0,0,0,0,0,0,0,0,1,0,14,0,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://us.battle.net/sc2/en/profile/3202227/1/viOLet/
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42,1,0,57,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://us.battle.net/sc2/en/profile/2553612/1/puCK/
1,1,1,0,0,0,0,0,0,0,0,1,0,18,0,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://us.battle.net/sc2/en/profile/3202227/1/viOLet/
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,40,1,0,2,1,0,47,0,0,0,Terran,http://us.battle.net/sc2/en/profile/2735594/1/coLqxc/
0,18,0,0,0,1,0,54,0,0,0,0,0,0,1,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://us.battle.net/sc2/en/profile/3426440/1/llllllllllll/
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,26,1,0,25,1,0,41,0,0,0,Terran,http://us.battle.net/sc2/en/profile/2735594/1/coLqxc/
0,0,0,0,0,1,0,63,0,0,0,0,0,0,1,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://us.battle.net/sc2/en/profile/3426440/1/llllllllllll/
4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,41,0,0,0,1,0,47,0,0,0,Terran,http://us.battle.net/sc2/en/profile/2735594/1/coLqxc/
0,17,0,0,0,1,0,52,0,0,0,0,0,0,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://us.battle.net/sc2/en/profile/3426440/1/llllllllllll/
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://us.battle.net/sc2/en/profile/2735594/1/coLqxc/
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://us.battle.net/sc2/en/profile/3202227/1/viOLet/
4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,43,1,0,52,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://us.battle.net/sc2/en/profile/2735594/1/coLqxc/
0,20,0,0,0,1,0,52,0,0,0,0,0,0,1,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://us.battle.net/sc2/en/profile/3202227/1/viOLet/
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45,3,0,52,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://us.battle.net/sc2/en/profile/2735594/1/coLqxc/
0,15,0,0,0,1,0,54,0,0,0,0,0,0,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://us.battle.net/sc2/en/profile/3202227/1/viOLet/
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44,1,0,55,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://us.battle.net/sc2/en/profile/2735594/1/coLqxc/
0,0,0,0,0,1,0,60,0,0,0,0,0,0,1,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://us.battle.net/sc2/en/profile/3202227/1/viOLet/
0,0,0,0,0,3,0,28,0,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://us.battle.net/sc2/en/profile/5376901/1/SpiderCheck/
0,0,0,0,0,1,0,67,2,0,19,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://us.battle.net/sc2/en/profile/2537456/1/Neeb/
0,0,0,0,0,1,0,23,0,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://us.battle.net/sc2/en/profile/5376901/1/SpiderCheck/
0,0,0,0,0,3,0,60,1,0,31,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://us.battle.net/sc2/en/profile/2537456/1/Neeb/
0,0,0,0,0,3,0,26,0,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://us.battle.net/sc2/en/profile/5376901/1/SpiderCheck/
0,0,0,0,0,1,0,53,1,0,23,1,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://us.battle.net/sc2/en/profile/2537456/1/Neeb/
0,0,0,0,0,1,0,22,0,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://us.battle.net/sc2/en/profile/5376901/1/SpiderCheck/
0,1,0,0,0,1,0,58,1,0,22,1,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://us.battle.net/sc2/en/profile/2537456/1/Neeb/
0,0,0,0,0,2,0,29,0,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://us.battle.net/sc2/en/profile/2537456/1/Neeb/
1,0,0,0,0,1,0,57,1,0,24,1,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://us.battle.net/sc2/en/profile/5376901/1/SpiderCheck/
0,0,0,0,0,2,0,27,0,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://us.battle.net/sc2/en/profile/3502513/1/LiquidTaeJa/
0,3,1,0,0,1,0,31,2,0,3,1,0,2,2,0,50,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,Terran,http://us.battle.net/sc2/en/profile/2537456/1/Neeb/
0,0,0,0,0,2,0,31,0,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://us.battle.net/sc2/en/profile/3502513/1/LiquidTaeJa/
0,0,1,0,0,1,0,48,2,0,4,1,0,10,2,0,27,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,Terran,http://us.battle.net/sc2/en/profile/2537456/1/Neeb/
0,0,0,0,0,1,0,33,0,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://us.battle.net/sc2/en/profile/3502513/1/LiquidTaeJa/
0,7,1,0,0,1,0,33,2,0,4,1,0,0,3,0,44,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,Terran,http://us.battle.net/sc2/en/profile/2537456/1/Neeb/
0,0,1,0,0,1,0,4,1,0,0,1,0,0,1,0,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,Terran,http://kr.battle.net/sc2/en/profile/622096/1/LiquidTaeJa/
2,0,0,0,0,0,0,0,1,0,33,0,0,0,0,0,0,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/1106851/2/IlIlIlllIIll/
0,6,1,0,0,1,0,28,3,0,10,1,0,3,2,0,41,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,Protoss,http://kr.battle.net/sc2/en/profile/1106851/2/IlIlIlllIIll/
2,0,0,0,0,0,0,0,1,0,43,0,0,0,0,0,0,1,0,54,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/622096/1/LiquidTaeJa/
2,0,0,0,0,0,0,0,1,0,41,0,0,0,0,0,0,1,0,56,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/622096/1/LiquidTaeJa/
0,3,1,0,0,1,0,41,2,0,0,1,0,0,2,0,45,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,Protoss,http://kr.battle.net/sc2/en/profile/1106851/2/IlIlIlllIIll/
3,0,0,0,0,0,0,0,2,0,42,0,0,0,0,0,0,1,0,53,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/622096/1/LiquidTaeJa/
0,0,1,0,0,1,0,45,2,0,0,1,0,0,3,0,43,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,Protoss,http://kr.battle.net/sc2/en/profile/1106851/2/IlIlIlllIIll/
3,1,0,0,0,0,0,0,1,0,38,0,0,0,0,0,0,1,0,57,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/4529934/1/SpiderCheck/
0,0,0,0,0,1,0,61,1,0,21,1,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/1106851/2/IlIlIlllIIll/
3,0,0,0,0,0,0,0,1,0,39,0,0,0,0,0,0,1,0,57,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/4529934/1/SpiderCheck/
0,0,0,0,0,1,0,53,1,0,18,1,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/1106851/2/IlIlIlllIIll/
0,1,1,0,0,1,0,0,1,0,0,1,0,55,2,0,33,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,Zerg,http://us.battle.net/sc2/en/profile/4417787/1/HyuN/
0,0,0,1,0,5,0,19,2,0,14,1,0,0,1,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://us.battle.net/sc2/en/profile/4167590/1/AxHeart/
0,0,1,0,0,1,0,0,1,0,0,1,0,61,2,0,27,2,0,1,1,0,0,1,0,0,1,0,0,1,0,0,Zerg,http://us.battle.net/sc2/en/profile/4417787/1/HyuN/
0,0,0,1,0,6,0,37,2,0,8,1,0,0,1,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://us.battle.net/sc2/en/profile/4167590/1/AxHeart/
0,0,1,0,0,1,0,0,2,0,0,1,0,57,3,0,30,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,Zerg,http://us.battle.net/sc2/en/profile/4417787/1/HyuN/
0,0,0,1,0,12,0,22,4,0,20,1,0,0,1,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://us.battle.net/sc2/en/profile/4167590/1/AxHeart/
0,0,1,0,0,1,0,0,2,0,0,1,0,67,3,0,20,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,Protoss,http://kr.battle.net/sc2/en/profile/1126978/2/iGJim/
3,0,0,0,0,2,0,42,1,0,0,1,0,0,1,0,0,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/2240191/1/Heart/
0,0,1,0,0,1,0,0,1,0,0,1,0,51,4,0,27,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,Protoss,http://kr.battle.net/sc2/en/profile/1126978/2/iGJim/
3,0,0,0,0,4,0,41,1,0,0,1,0,0,1,0,0,1,0,49,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/2240191/1/Heart/
3,0,0,0,0,10,0,37,1,0,0,1,0,0,1,0,0,1,0,47,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/2240191/1/Heart/
0,0,1,0,0,1,0,0,1,0,0,1,0,66,2,0,23,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,Protoss,http://kr.battle.net/sc2/en/profile/1126978/2/iGJim/
0,0,0,0,0,8,0,9,2,0,26,2,0,3,1,0,0,1,0,48,1,0,0,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/2240191/1/Heart/
0,0,1,0,0,1,0,0,1,0,0,1,0,60,2,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/3488858/1/EGJD/
0,0,1,0,0,1,0,0,1,0,0,1,0,66,2,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/3488858/1/EGJD/
0,0,0,0,0,6,0,8,2,0,23,2,0,12,1,0,0,1,0,45,1,0,0,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/2240191/1/Heart/
0,0,1,0,0,1,0,0,1,0,0,1,0,58,5,0,24,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,Zerg,http://kr.battle.net/sc2/en/profile/3488858/1/EGJD/
0,0,0,0,0,5,0,4,2,0,34,2,0,1,1,0,0,1,0,50,1,0,0,0,0,0,0,0,0,0,0,0,Terran,http://kr.battle.net/sc2/en/profile/2240191/1/Heart/
4,0,0,0,0,7,0,41,0,0,0,0,0,0,0,0,0,1,0,48,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://us.battle.net/sc2/en/profile/4580957/1/iGJim/
0,0,0,1,0,5,0,13,4,0,28,4,0,0,1,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://us.battle.net/sc2/en/profile/4417787/1/HyuN/
2,0,0,0,0,3,0,42,1,0,0,1,0,0,1,0,0,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://us.battle.net/sc2/en/profile/4417787/1/HyuN/
0,0,0,1,0,7,0,22,1,0,11,1,0,0,1,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://us.battle.net/sc2/en/profile/4580957/1/iGJim/
2,0,0,0,0,3,0,3,2,0,20,2,0,11,1,0,0,1,0,22,1,0,33,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/1126978/2/iGJim/
3,0,0,0,0,7,0,39,1,0,0,1,0,0,1,0,0,1,0,48,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/3488858/1/EGJD/
3,0,0,0,0,5,0,40,1,0,0,1,0,0,1,0,0,1,0,49,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/3488858/1/EGJD/
0,0,0,0,0,8,0,9,2,0,26,2,0,2,1,0,0,1,0,49,1,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/1126978/2/iGJim/
0,0,0,0,0,1,0,64,0,0,0,1,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://us.battle.net/sc2/en/profile/3948354/1/hendralisk/
0,0,1,0,0,1,0,41,1,0,0,6,0,41,1,0,4,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,Terran,http://us.battle.net/sc2/en/profile/558433/1/Illusion/
0,0,0,0,0,1,0,61,1,0,8,1,0,25,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://us.battle.net/sc2/en/profile/558433/1/Illusion/
0,1,1,0,0,1,0,35,1,0,0,5,0,44,1,0,7,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,Zerg,http://us.battle.net/sc2/en/profile/3948354/1/hendralisk/
0,0,1,0,0,1,0,40,1,0,1,4,0,40,1,0,7,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,Zerg,http://us.battle.net/sc2/en/profile/3948354/1/hendralisk/
0,0,0,0,0,1,0,69,1,0,9,1,0,17,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://us.battle.net/sc2/en/profile/558433/1/Illusion/
0,0,0,0,0,4,0,0,1,0,3,1,0,13,1,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://us.battle.net/sc2/en/profile/4589387/1/ToodmingCN/
0,0,1,0,0,1,0,35,1,0,0,12,0,41,1,0,4,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,Terran,http://us.battle.net/sc2/en/profile/558433/1/Illusion/
0,0,0,0,0,2,0,0,1,0,3,1,0,10,1,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://us.battle.net/sc2/en/profile/4589387/1/ToodmingCN/
0,1,1,0,0,1,0,39,1,0,0,5,0,42,1,0,5,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,Terran,http://us.battle.net/sc2/en/profile/558433/1/Illusion/
2,0,1,0,0,9,0,33,1,0,0,1,0,43,2,0,4,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,Zerg,http://kr.battle.net/sc2/en/profile/1115001/2/Toodming/
0,0,0,0,0,1,0,0,1,0,3,1,0,15,1,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/140011/1/Alicia/
0,1,0,0,0,0,0,0,1,0,4,1,0,22,1,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/140011/1/Alicia/
2,0,1,0,0,7,0,39,1,0,0,1,0,44,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,Zerg,http://kr.battle.net/sc2/en/profile/1115001/2/Toodming/
0,0,0,0,0,0,0,0,1,0,21,1,0,6,0,0,0,1,0,71,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/4241426/1/iGMacSed/
2,0,1,0,85,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Zerg,http://kr.battle.net/sc2/en/profile/92177/2/llllllllllll/
0,19,1,0,0,2,0,13,1,0,0,1,0,61,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Zerg,http://us.battle.net/sc2/en/profile/4580578/1/ZooCourage/
0,0,0,0,0,0,0,0,1,0,23,1,0,4,0,0,0,1,0,68,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://us.battle.net/sc2/en/profile/3949344/1/WinDy/
0,7,1,0,0,2,0,18,1,0,0,1,0,68,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Terran,http://us.battle.net/sc2/en/profile/3949344/1/WinDy/
3,0,1,0,2,0,0,0,1,0,17,1,0,4,0,0,0,1,0,71,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://us.battle.net/sc2/en/profile/4580578/1/ZooCourage/
0,21,1,0,0,2,0,7,1,0,0,1,0,65,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Terran,http://us.battle.net/sc2/en/profile/3949344/1/WinDy/
2,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,51,Protoss,http://us.battle.net/sc2/en/profile/3817071/1/iGMacSed/
0,0,1,0,0,1,0,14,1,0,0,1,0,46,1,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Terran,http://us.battle.net/sc2/en/profile/3179642/1/CMStormPolt/
0,19,1,0,0,2,0,3,1,0,0,1,0,71,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Terran,http://us.battle.net/sc2/en/profile/3949344/1/WinDy/
0,3,1,0,0,3,0,23,1,0,0,1,0,66,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Terran,http://us.battle.net/sc2/en/profile/3179642/1/CMStormPolt/
0,0,1,0,0,1,0,10,1,0,0,1,0,35,1,0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Terran,http://us.battle.net/sc2/en/profile/3949344/1/WinDy/
0,0,1,0,0,1,0,14,1,0,0,1,0,45,1,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Terran,http://us.battle.net/sc2/en/profile/3179642/1/CMStormPolt/
5,0,0,0,0,0,0,0,1,0,25,1,0,4,0,0,0,1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://us.battle.net/sc2/en/profile/4580578/1/ZooCourage/
0,0,1,0,0,1,0,16,1,0,0,1,0,51,1,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://us.battle.net/sc2/en/profile/4580578/1/ZooCourage/
0,0,0,0,0,0,0,0,1,0,19,1,0,2,0,0,0,1,0,73,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://us.battle.net/sc2/en/profile/3179642/1/CMStormPolt/
2,0,0,0,0,0,0,0,1,0,40,0,0,0,0,0,0,1,0,57,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://us.battle.net/sc2/en/profile/902213/1/Suppy/
2,0,1,0,55,0,0,0,1,0,38,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://us.battle.net/sc2/en/profile/3085708/1/SadArthur/
0,0,0,0,0,0,0,0,1,0,38,0,0,0,0,0,0,1,0,61,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://us.battle.net/sc2/en/profile/902213/1/Suppy/
2,0,1,0,55,0,0,0,1,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://us.battle.net/sc2/en/profile/3085708/1/SadArthur/
0,0,0,0,0,0,0,0,1,0,43,0,0,0,0,0,0,2,0,55,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://us.battle.net/sc2/en/profile/902213/1/Suppy/
2,0,1,0,55,0,0,0,1,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://us.battle.net/sc2/en/profile/3085708/1/SadArthur/
0,0,0,0,0,0,0,0,1,0,45,0,0,0,0,0,0,1,0,54,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://us.battle.net/sc2/en/profile/3085708/1/SadArthur/
2,0,1,0,54,1,0,0,1,0,39,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://us.battle.net/sc2/en/profile/902213/1/Suppy/
0,0,0,0,0,0,0,0,1,0,41,0,0,0,0,0,0,1,0,58,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://us.battle.net/sc2/en/profile/902213/1/Suppy/
2,0,1,0,57,0,0,0,1,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://us.battle.net/sc2/en/profile/3085708/1/SadArthur/
2,0,0,0,0,0,0,0,1,0,42,0,0,0,1,0,0,1,0,54,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://us.battle.net/sc2/en/profile/902213/1/Suppy/
11,1,1,0,0,2,0,2,0,0,0,1,0,36,1,0,6,1,0,35,1,0,0,1,0,0,1,0,0,1,0,0,Zerg,http://us.battle.net/sc2/en/profile/5393959/1/Sen/
2,0,0,0,0,1,0,43,1,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://us.battle.net/sc2/en/profile/945960/1/PsychO/
6,0,0,0,0,3,0,47,1,0,0,2,0,38,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Protoss,http://us.battle.net/sc2/en/profile/3650940/1/RotterdaM/
0,0,0,0,0,2,0,1,1,0,43,0,0,0,1,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/1662025/1/Arthur/
2,0,1,0,0,1,0,39,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,54,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/1178662/2/llllllllllll/
0,0,0,0,0,1,0,1,1,0,41,0,0,0,1,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/1662025/1/Arthur/
1,0,0,0,0,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,1,0,53,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/1178662/2/llllllllllll/
0,0,0,0,0,3,0,1,1,0,39,0,0,0,2,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://kr.battle.net/sc2/en/profile/1662025/1/Arthur/
2,0,0,0,0,1,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/1178662/2/llllllllllll/
0,0,0,0,0,5,0,6,1,0,36,0,0,0,1,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/61442/2/Sen/
0,0,1,0,0,2,0,2,0,0,0,1,0,40,1,0,8,1,0,41,1,0,0,1,0,0,1,0,0,1,0,0,Zerg,http://kr.battle.net/sc2/en/profile/1178662/2/llllllllllll/
0,0,0,0,0,1,0,2,1,0,39,0,0,0,1,0,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/61442/2/Sen/
0,0,1,0,0,3,0,2,0,0,0,1,0,41,1,0,8,1,0,38,1,0,0,1,0,0,1,0,0,2,0,0,Zerg,http://kr.battle.net/sc2/en/profile/1178662/2/llllllllllll/
0,0,0,0,0,3,0,0,1,0,42,0,0,0,1,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://kr.battle.net/sc2/en/profile/1178662/2/llllllllllll/
0,0,1,0,0,3,0,2,0,0,0,1,0,36,1,0,16,1,0,35,1,0,0,1,0,0,1,0,0,2,0,0,Zerg,http://kr.battle.net/sc2/en/profile/61442/2/Sen/
10,0,1,0,0,3,0,3,0,0,0,1,0,34,1,0,3,1,0,40,1,0,0,1,0,0,1,0,0,1,0,0,Zerg,http://us.battle.net/sc2/en/profile/902213/1/Suppy/
0,0,0,0,0,0,0,0,1,0,42,0,0,0,0,0,0,1,0,57,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://us.battle.net/sc2/en/profile/5393959/1/Sen/
0,1,0,0,0,6,0,39,1,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Terran,http://us.battle.net/sc2/en/profile/3985949/1/Bomber/
0,0,1,0,0,1,0,0,1,0,0,1,0,59,2,0,30,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,Terran,http://us.battle.net/sc2/en/profile/4167590/1/AxHeart/
0,2,1,0,0,1,0,0,1,0,0,1,0,57,2,0,20,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,Terran,http://us.battle.net/sc2/en/profile/3985949/1/Bomber/
0,0,0,0,0,2,0,33,1,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://us.battle.net/sc2/en/profile/4167590/1/AxHeart/
2,0,1,0,0,3,0,43,1,0,0,1,0,44,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,Protoss,http://us.battle.net/sc2/en/profile/4174681/1/AxAlicia/
0,2,0,0,0,3,0,36,1,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://us.battle.net/sc2/en/profile/3985949/1/Bomber/
0,1,0,0,0,4,0,39,1,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://us.battle.net/sc2/en/profile/3985949/1/Bomber/
0,0,1,0,0,1,0,0,1,0,0,1,0,62,2,0,27,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,Terran,http://us.battle.net/sc2/en/profile/4167590/1/AxHeart/
